dataset,truefam,base_rate,f1_apnorm,det_apnorm,gap_ap,f1_auc,det_auc,gap_auc,f1_recall10
NeuroSignalEEG,global,0.2497753818508535,0.0303989897858467,0.3649035465692956,0.33450455678344887,0.5212591259908219,0.7621318514051034,0.2408727254142815,0.1376720901126408
OrbitalAnomalies,global,0.248730964467005,0.7585106311868123,0.7445170258442556,-0.01399360534255667,0.9675862247943321,0.9336849604706746,-0.033901264323657476,1.0
PatientSurvival1,global,0.2491103202846975,0.4374567366080578,0.42883093313694204,-0.008625803471115745,0.7276463262764633,0.8029338749717897,0.07528754869532639,0.589041095890411
PerformanceBenchmark,global,0.2483660130718954,0.4013315253959712,0.6227470061953019,0.22141548079933066,0.7436694635900509,0.797044241037376,0.053374777447325106,0.24468085106382978
PokemonBattle,local,0.2071846282372598,0.3062422339066139,0.2190516705370242,-0.08719056336958972,0.6947527910685807,0.7136827673725596,0.018929976303978968,0.41148325358851673
PoliceArrestFraud,global,0.0766283524904214,0.08095036746105169,0.34779583257936864,0.26684546511831697,0.7762448132780082,0.7611687413554634,-0.015076071922544787,0.1
PoliceForceDisturbance,local,0.249767008387698,0.261122565015439,0.11853060215244204,-0.14259196286299697,0.68478175844806,0.6688019529680789,-0.015979805479981124,0.2853566958698373
ProtestViolence,global,0.25,0.650058444102395,0.6845528076875779,0.034494363585182874,0.9150515625,0.9247128766914786,0.009661314191478643,0.75625
RacingMotion,local,0.2495164410058027,0.23141586955252938,0.9890358912532656,0.7576200217007363,0.671186821219716,0.9956495244945257,0.32446270327480975,0.29197994987468673
RealEstateData,global,0.2494949494949495,0.00339847589719873,0.3329415512751761,0.3295430753779774,0.5027481808642222,0.856291650546804,0.35354346968258177,0.09775967413441955
Run_or_walk_information,local,0.2497978981406629,0.09817367549564206,0.547177955116544,0.44900427962090195,0.47799462870254483,0.7933138507607037,0.3153192220581589,0.3692115143929912
SalesPerformance,global,0.25,0.3315551464754244,0.3528135264924955,0.021258380017071088,0.7653694257920111,0.8235964043847567,0.058226978592745615,0.34375
