dataset,truefam,det_apnorm,marg_or_apnorm,marg_hbos_apnorm,marg_best,mv_gain
AustinCrime,local,0.21187911134198514,0.19475654681002164,0.21651398261260116,0.21651398261260116,-0.0046348712706160144
BCellImmunity,global,0.2852019412133893,0.007560005938095975,0.11138297827701374,0.11138297827701374,0.17381896293637558
BarExamPrediction,global,0.42416455256063573,0.32522130821848416,0.3995085709230468,0.3995085709230468,0.02465598163758892
BaseballBattedBall,global,0.36599396317549177,0.15253515005229903,0.06575875768074353,0.15253515005229903,0.21345881312319273
BaseballPitchingAnomalies,global,0.32048538847564045,0.9671765527711764,0.7396094901576035,0.9671765527711764,-0.646691164295536
BatchProcessingEvents,local,0.3268935484003643,0.31193440336469036,0.2020241080707849,0.31193440336469036,0.014959145035673915
BrainEEGSignals,local,0.5415929285713339,0.06024091869820921,0.11218935061534079,0.11218935061534079,0.4294035779559931
BuildingEnergyCompliance,global,0.20289593933596425,-0.008401343098237814,-0.015523570002928165,-0.008401343098237814,0.21129728243420207
BuildingInspections,global,0.4074213692633371,-0.02088445300357181,-0.004463424533018531,-0.004463424533018531,0.4118847937963556
BusTracking,local,0.7699810875288099,0.2992756252383202,0.24238427945936336,0.2992756252383202,0.4707054622904897
BusinessAnomalies,local,0.3709366416348323,0.6360689171543491,0.6205730914227101,0.6360689171543491,-0.2651322755195168
BusinessProcessFraud,global,0.7401078681455987,0.07437120267616874,0.43459428986899606,0.43459428986899606,0.30551357827660264
CardiacHealth,local,0.9670237659219385,0.3190326284586653,0.41429750991246106,0.41429750991246106,0.5527262560094774
CelestialObjects2,global,0.34289715385250036,0.5169853191318835,0.6362130176135646,0.6362130176135646,-0.2933158637610643
CityTreeCondition,local,0.22845303549207374,0.03953255198848375,0.1385803338607431,0.1385803338607431,0.08987270163133065
CodeSmell,global,0.1428499128248024,0.054685768726249126,0.134879609349835,0.134879609349835,0.007970303474967383
CodeStrata,local,0.2854834264904052,0.12831812300978748,0.1198933305815158,0.12831812300978748,0.15716530348061772
Contaminant-detection-in-packaged-cocoa-hazelnut-spread-jars-using-Microwaves-Sensing-and-Machine-Learning-10.5GHz(Urbinati),local,0.18775657409190236,-0.06696902511930398,-0.06272268016967653,-0.06272268016967653,0.2504792542615789
CropWeedDetection,local,0.133485115846135,-0.05758823448340184,-0.033135985355776255,-0.033135985355776255,0.16662110120191126
CryptojackingSystem,local,0.308150441988466,0.008133085416537742,0.0647591039873286,0.0647591039873286,0.24339133800113738
CustomerChurn2,local,0.2658883216651278,0.15208955022038306,0.14083020759200585,0.15208955022038306,0.11379877144474476
DiabetesMetrics,global,0.3328461307286002,0.1637487749825107,0.19824033088559534,0.19824033088559534,0.13460579984300486
DiamondClarity,local,0.7591846794576541,0.049063466824613794,-0.020980899956456397,0.049063466824613794,0.7101212126330403
DragonFlySystem,global,0.41823854979039926,-0.01632903788053779,0.07200538811127634,0.07200538811127634,0.34623316167912294
EEGEyeState,local,0.6864206121112718,0.03880209443785998,0.049827283549412786,0.049827283549412786,0.636593328561859
ElectronicCommerceAnomalies,local,0.27447043818351535,0.07274339252155243,0.11446231246033914,0.11446231246033914,0.16000812572317621
EmailSpamDetection,global,0.5135206533582451,0.586215614661591,0.2914071254689097,0.586215614661591,-0.07269496130334585
EmployeePerformance,global,0.305368648489823,0.02925260090948408,-0.026278110099009527,0.02925260090948408,0.2761160475803389
EnvironmentalConcernSurvey,global,0.25112388715539735,0.1747916928858378,0.11442284522800494,0.1747916928858378,0.07633219426955956
FakeNewsPropagation,global,0.3128353381303876,0.24153303063671902,0.28057413532867237,0.28057413532867237,0.03226120280171524
FinancialTransaction4,local,0.18925720242311203,0.05984528788444309,0.14559568719421265,0.14559568719421265,0.043661515228899384
FishingAnomalies,local,0.17944841226811137,0.02293243627895206,0.0069923358639743406,0.02293243627895206,0.1565159759891593
FootballEfficiency,local,0.3945075312506577,0.20663469598143497,0.3269269716640594,0.3269269716640594,0.06758055958659831
FraudEventLog,global,0.5055445544511392,0.07899165035004789,0.02212969128631346,0.07899165035004789,0.4265529041010913
GPUPowerProfile,local,0.25947879220611164,0.021950078289135262,-0.005818036399122733,0.021950078289135262,0.2375287139169764
GPUResourceUsage,local,0.26845234982266625,0.005175218696698699,-0.015468695983339014,0.005175218696698699,0.26327713112596757
GamingBehavior,local,0.7209634055861299,0.37675316809723236,0.3881021291299721,0.3881021291299721,0.3328612764561578
GeneticAnalysis,global,0.11921430645228735,0.09641416600406821,0.01659828577397832,0.09641416600406821,0.02280014044821914
GesturePhaseSegmentationProcessed,local,0.34635186157718945,-0.06088545646198895,-0.09761553500269163,-0.06088545646198895,0.4072373180391784
GlobalTerrorismAttack,global,0.11287015521955816,0.03461832143038732,-0.014155335516093872,0.03461832143038732,0.07825183378917085
