dataset,modality,split,corpus,dedup_group,n_variants,base_rate,gt_best,gt_second,best_ap_norm,mean_ap_norm,worst_ap_norm,spread_ap_norm,best_auc,zone,gt_ranking,mz_rule_auc,hbos_rule_auc,rule_auc,rule_trivial,include
SyntheticNumericalBatch,tabular,test,ovrbench,g257,36,0.2498,LOF_k3,LOF_k10,0.2147,0.0079,-0.0639,0.2069,0.6719,live,LOF_k3|LOF_k10|LOF|LOF_k35|LOF_k50,0.5203989793691969,0.5317825886688162,0.5317825886688162,False,True
SystemComponents,tabular,test,ovrbench,g258,36,0.2141,HBOS_b20,HBOS_b100,0.2332,0.1342,-0.0896,0.099,0.7578,live,HBOS_b20|HBOS_b100|HBOS_b50|PCA_c0.99|IF_n300,0.7112075269341392,0.7789206844440111,0.7789206844440111,False,False
SystemFailureCases,tabular,test,oddbench,g259,36,0.2493,KNN_k100,KNN,0.3567,0.2397,0.0025,0.117,0.797,live,KNN_k100|KNN|KNN_k10|KNN_k50|KNN_k200,0.7765548520961906,0.804705788465631,0.804705788465631,False,True
SystemHealth,tabular,test,oddbench,g260,36,0.2495,IForest,IF_n300,0.8676,0.7944,0.0324,0.0732,0.9809,live,IForest|IF_n300|KNN_k3|IF_n50|KNN,0.9661205652584964,0.9750605397157124,0.9750605397157124,True,False
SystemPerformance2,tabular,test,ovrbench,g261,36,0.1876,KNN_k3,LOF_k3,0.6498,0.1952,-0.0496,0.4546,0.8496,live,KNN_k3|LOF_k3|KNN|LOF_k10|LOF_k35,0.7509123931623931,0.536508547008547,0.7509123931623931,False,True
TBAnomalyDetection,tabular,test,oddbench,g262,35,0.2495,COPOD,HBOS_b5,0.3084,0.1475,-0.0592,0.1609,0.7235,live,COPOD|HBOS_b5|KNN_k3|KNN|HBOS,0.6733086242709365,0.6820922058985364,0.6820922058985364,False,True
TextAnomalyDetection,tabular,test,ovrbench,g263,35,0.2126,HBOS_b50,HBOS_b5,-0.0036,-0.0359,-0.0537,0.0323,0.5212,floor,HBOS_b50|HBOS_b5|HBOS_b100|HBOS_b20|CBLOF,0.4501272334254521,0.4960872301420089,0.4960872301420089,False,False
ThermalAnomaly,tabular,test,ovrbench,g264,36,0.2495,HBOS_b100,HBOS_b50,0.8079,0.6857,0.3968,0.1222,0.9805,live,HBOS_b100|HBOS_b50|PCA_c0.7|HBOS_b20|HBOS,0.9845719381688466,0.9239935450993716,0.9845719381688466,True,False
ThyroidFunction,tabular,test,ovrbench,g267,36,0.1909,CBLOF,LODA_b50,0.4719,0.3985,0.1811,0.0734,0.8994,live,CBLOF|LODA_b50|CBLOF_c16|CBLOF_c4|COPOD,0.9121266484121738,0.8954143455134863,0.9121266484121738,True,False
TrafficSensor,tabular,test,ovrbench,g268,36,0.1796,KNN_k3,LOF_k3,0.7171,0.1328,-0.0126,0.5842,0.9164,live,KNN_k3|LOF_k3|KNN|LOF_k10|KNN_k10,0.7916598304621274,0.7927308358399416,0.7927308358399416,False,True
TransactionFeeAnomalies,tabular,test,oddbench,g269,36,0.2062,IF_n50,IForest,0.2439,0.0065,-0.1106,0.2374,0.8256,live,IF_n50|IForest|IF_n300|LOF_k3|CBLOF_c4,0.8810710345519283,0.495311167945439,0.8810710345519283,True,False
TransactionService,tabular,test,oddbench,g270,36,0.2496,ECOD,LOF_k3,0.0722,-0.0194,-0.0785,0.0916,0.6503,floor,ECOD|LOF_k3|LOF|LOF_k10|LOF_k35,0.4618615504277936,0.4800844475721323,0.4800844475721323,False,False
TreadmillStatus,tabular,test,oddbench,g271,35,0.2246,LOF_k200,KNN_k200,0.5395,0.144,-0.08,0.3955,0.8932,live,LOF_k200|KNN_k200|KNN_k100|CBLOF_c16|KNN_k50,0.5648942593387039,0.4852378833860316,0.5648942593387039,False,True
TrialBehavior,tabular,test,oddbench,g272,35,0.2498,PCA_c0.9,PCA_c0.7,0.1052,0.0039,-0.0273,0.1013,0.6528,live,PCA_c0.9|PCA_c0.7|PCA_c0.99|KNN_k200|IF_n300,0.5200070931418186,0.5031945737465089,0.5200070931418186,False,True
TwitterEmotion,tabular,test,ovrbench,g273,36,0.2493,LOF_k35,LOF,0.1291,0.0698,0.0358,0.0592,0.6148,live,LOF_k35|LOF|LOF_k50|LOF_k10|LOF_k100,0.559303665775892,0.5835866261398176,0.5835866261398176,False,False
UrlAnalysis,tabular,test,ovrbench,g381,36,0.2493,LODA_b20,LODA_b50,0.496,0.2232,-0.1125,0.2728,0.8574,live,LODA_b20|LODA_b50|IForest|IF_n300|PCA_c0.3,0.7371703052454807,0.669982136389081,0.7371703052454807,False,True
UserEventAnomalies,tabular,test,oddbench,g382,34,0.1003,HBOS_b100,COPOD,0.8306,0.0343,-0.0334,0.7963,0.9935,live,HBOS_b100|COPOD|HBOS_b20|ECOD|LOF_k200,0.6077390990122862,0.4044567574078535,0.6077390990122862,False,True
UserInteraction1,tabular,test,ovrbench,g383,35,0.1682,IF_n50,IF_n300,0.7901,0.3455,0.0116,0.4446,0.9622,live,IF_n50|IF_n300|IForest|PCA_c0.99|COPOD,0.9045581109727784,0.7380863252464753,0.9045581109727784,True,False
UserMovieInteractions,tabular,test,ovrbench,g384,35,0.2496,HBOS_b5,HBOS,0.0942,-0.0033,-0.0602,0.0976,0.5609,floor,HBOS_b5|HBOS|HBOS_b20|HBOS_b50|HBOS_b100,0.5167750375395599,0.4880004641505837,0.5167750375395599,False,False
UserTrackingAnomalies,tabular,test,oddbench,g385,36,0.25,KNN_k3,KNN,0.4206,0.1116,-0.0392,0.3091,0.7841,live,KNN_k3|KNN|HBOS_b100|LOF_k3|HBOS_b50,0.5405899148277197,0.6786561169183121,0.6786561169183121,False,True
ViralProteinFunction,tabular,test,ovrbench,g387,36,0.25,ECOD,COPOD,0.3301,0.09,0.0031,0.2401,0.6826,live,ECOD|COPOD|PCA_c0.3|PCA|IForest,0.6529814471243043,0.5291465677179963,0.6529814471243043,False,True
VoteOutcome,tabular,test,oddbench,g391,36,0.0724,LOF_k50,LOF_k35,0.6687,0.2189,0.0253,0.4497,0.9548,live,LOF_k50|LOF_k35|LOF|LOF_k10|LOF_k100,0.7606314917958754,0.7573761854583773,0.7606314917958754,False,True
VoteResult,tabular,test,oddbench,g392,35,0.2493,HBOS_b100,HBOS_b50,0.9347,0.5873,-0.0087,0.3474,0.9842,live,HBOS_b100|HBOS_b50|IF_n300|PCA_c0.3|PCA_c0.9,0.9573365692052852,0.9926165620144588,0.9926165620144588,True,False
WaterChemistry,tabular,test,oddbench,g394,36,0.2496,LOF_k10,LOF,0.6943,0.2353,-0.0254,0.459,0.9129,live,LOF_k10|LOF|LOF_k3|LOF_k35|LOF_k50,0.7273397188554481,0.7003639142342669,0.7273397188554481,False,True
WaterMeterAnomaly,tabular,test,oddbench,g395,36,0.2419,LOF,LOF_k10,0.9734,0.258,-0.1348,0.7153,0.9973,live,LOF|LOF_k10|LOF_k35|LOF_k50|LOF_k3,0.5804042145667109,0.255543470365372,0.5804042145667109,False,True
WaterPointFunctionality,tabular,test,oddbench,g396,35,0.0796,ECOD,COPOD,0.0456,0.0074,-0.0144,0.0382,0.6096,floor,ECOD|COPOD|LOF_k10|PCA|LODA,0.4846020308672802,0.4755217870363764,0.4846020308672802,False,False
WaterQualityComplaints,tabular,test,oddbench,g397,36,0.2492,LOF_k100,LOF_k50,0.1598,0.0969,-0.0228,0.0629,0.6261,live,LOF_k100|LOF_k50|KNN_k50|HBOS_b100|KNN_k200,0.5446409546132538,0.5724364893339963,0.5724364893339963,False,False
Waveform,tabular,dev,adbench_dami,g398,35,0.1255,LOF_k10,LOF,0.3718,0.206,0.0346,0.1658,0.7877,live,LOF_k10|LOF|LOF_k35|LOF_k50|KNN_k3,0.6782511210762332,0.7076949427005481,0.7076949427005481,False,True
WeatherEvents,tabular,test,oddbench,g400,36,0.0927,PCA_c0.3,PCA,0.3895,0.1287,-0.0174,0.2607,0.9391,live,PCA_c0.3|PCA|PCA_c0.7|HBOS|PCA_c0.9,0.8997784420608406,0.8351151749604361,0.8997784420608406,True,False
WebTrafficError,tabular,test,oddbench,g402,35,0.1773,IF_n50,IF_n300,0.2916,0.0647,-0.0237,0.2269,0.8326,live,IF_n50|IF_n300|IForest|PCA|PCA_c0.3,0.7512020675561967,0.4720657030091758,0.7512020675561967,False,True
WebpageSessionIntrusion,tabular,test,ovrbench,g401,36,0.0599,LOF_k10,LOF_k3,0.0233,-0.0003,-0.0135,0.0236,0.5929,floor,LOF_k10|LOF_k3|LOF|PCA_c0.3|PCA_c0.9,0.4471477052359405,0.4708548804137039,0.4708548804137039,False,False
WellMetrics,tabular,test,ovrbench,g403,35,0.1434,LOF_k50,KNN_k35,0.6119,0.4407,0.0381,0.1712,0.9007,live,LOF_k50|KNN_k35|KNN_k50|KNN_k10|CBLOF,0.7687984496124031,0.6493540051679587,0.7687984496124031,False,True
Wilt,tabular,dev,adbench_dami,g404,36,0.2197,LOF_k3,LOF_k10,0.176,-0.0425,-0.0862,0.2185,0.6866,live,LOF_k3|LOF_k10|KNN_k3|LOF|HBOS,0.3537276094118248,0.4824412613311398,0.4824412613311398,False,True
WindTurbineFault,tabular,test,oddbench,g407,36,0.0545,LOF_k3,PCA_c0.3,0.0696,-0.0139,-0.027,0.0835,0.6444,floor,LOF_k3|PCA_c0.3|PCA|PCA_c0.7|PCA_c0.9,0.3966327129764367,0.1894386153021368,0.3966327129764367,False,False
WindmillAnomaly,tabular,test,oddbench,g405,36,0.0582,HBOS_b50,HBOS_b100,0.8182,0.1499,-0.0056,0.6683,0.9912,live,HBOS_b50|HBOS_b100|HBOS_b20|HBOS|HBOS_b5,0.7406199285946121,0.8856323704424971,0.8856323704424971,True,False
WindowsEditionAnomaly,tabular,test,oddbench,g406,36,0.0472,IF_n50,IForest,0.4531,0.1668,0.0025,0.2863,0.9659,live,IF_n50|IForest|IF_n300|PCA|PCA_c0.99,0.8990005361108984,0.9512777309744456,0.9512777309744456,True,False
Word2VecPCA,tabular,test,ovrbench,g408,36,0.2496,PCA_c0.3,PCA_c0.99,0.0514,-0.0206,-0.0489,0.072,0.59,floor,PCA_c0.3|PCA_c0.99|PCA_c0.9|PCA_c0.7|PCA,0.506358042152117,0.5172669972087165,0.5172669972087165,False,False
WorkforceDemographics,tabular,test,oddbench,g409,36,0.2374,HBOS_b5,LODA_b50,0.8279,0.3685,-0.1111,0.4594,0.9807,live,HBOS_b5|LODA_b50|PCA|PCA_c0.3|PCA_c0.7,0.9287996863936008,0.922030105221894,0.9287996863936008,True,False
XSSDetection,tabular,test,ovrbench,g410,36,0.2429,HBOS_b5,HBOS_b50,0.4094,0.0966,-0.1176,0.3128,0.8203,live,HBOS_b5|HBOS_b50|ECOD|HBOS|IF_n50,0.7344429165502301,0.6391982336682096,0.7344429165502301,False,True
ZookeeperLogs,tabular,test,oddbench,g411,35,0.1144,LOF_k3,LOF_k10,0.3069,0.0087,-0.0499,0.2982,0.8406,live,LOF_k3|LOF_k10|LOF|KNN_k3|KNN,0.1565227170490328,0.5740918803418803,0.5740918803418803,False,True
ailerons,tabular,test,ovrbench,g2,35,0.2495,HBOS_b5,COPOD,0.3409,0.1663,0.0192,0.1747,0.7486,live,HBOS_b5|COPOD|HBOS_b100|HBOS_b20|IF_n300,0.7132855592863934,0.7282432760927522,0.7282432760927522,False,True
compass,tabular,test,ovrbench,g45,36,0.25,LODA,KNN_k200,0.0973,0.006,-0.0657,0.0914,0.6085,floor,LODA|KNN_k200|LODA_b20|KNN_k100|KNN_k50,0.4838102981767378,0.4632393465377523,0.4838102981767378,False,False
dry_bean_dataset,tabular,test,ovrbench,g64,35,0.1103,COPOD,IForest,0.7681,0.5824,0.2624,0.1858,0.9472,live,COPOD|IForest|LODA_b50|IF_n50|KNN_k200,0.9282163569653212,0.9358267250562196,0.9358267250562196,True,False
guillermo,tabular,test,ovrbench,g109,36,0.2496,HBOS_b20,HBOS,0.0082,-0.008,-0.0375,0.0161,0.5024,floor,HBOS_b20|HBOS|HBOS_b50|HBOS_b100|LODA_b20,0.5162525845368018,0.481571716227792,0.5162525845368018,False,False
internet_firewall,tabular,test,ovrbench,g125,36,0.0255,ECOD,PCA_c0.9,0.345,0.0536,-0.0098,0.2914,0.9768,live,ECOD|PCA_c0.9|PCA_c0.99|PCA_c0.3|PCA,0.8850415512465374,0.4732225300092336,0.8850415512465374,True,False
jannis,tabular,test,ovrbench,g126,35,0.2495,IForest,IF_n300,0.1017,0.0444,-0.0126,0.0574,0.63,live,IForest|IF_n300|HBOS|IF_n50|COPOD,0.5950256680852742,0.6703192113659564,0.6703192113659564,False,False
jasmine,tabular,test,ovrbench,g127,36,0.2487,HBOS,HBOS_b100,0.1858,0.0921,-0.0329,0.0937,0.7352,live,HBOS|HBOS_b100|HBOS_b5|KNN_k200|LODA_b50,0.5816920599529295,0.6785457698501177,0.6785457698501177,False,False
madeline,tabular,test,ovrbench,g139,35,0.2494,CBLOF_c16,CBLOF_c32,0.153,0.0429,-0.0268,0.11,0.6599,live,CBLOF_c16|CBLOF_c32|KNN_k3|KNN|LOF_k3,0.4265806302742616,0.4932588343881857,0.4932588343881857,False,True
malware-analysis-datasets-pe-section-headers,tabular,test,ovrbench,g141,36,0.2496,HBOS_b5,LOF_k50,0.0742,-0.0083,-0.0538,0.0825,0.5841,floor,HBOS_b5|LOF_k50|LOF_k100|LOF_k3|LOF_k35,0.5774095859297652,0.5468289557975656,0.5774095859297652,False,False
mozilla4,tabular,test,ovrbench,g156,36,0.2498,LOF_k100,LOF_k200,0.5672,0.1121,-0.1191,0.4551,0.8152,live,LOF_k100|LOF_k200|LOF_k50|ECOD|LOF_k35,0.5492727272727272,0.2286027272727273,0.5492727272727272,False,True
ozone-level-8hr,tabular,test,ovrbench,g179,35,0.25,LOF,LOF_k10,0.1577,-0.0167,-0.088,0.1744,0.6003,live,LOF|LOF_k10|LOF_k3|LOF_k35|LOF_k50,0.4693618421052632,0.48275,0.48275,False,True
page-blocks,tabular,test,ovrbench,g180,36,0.2363,LOF,LOF_k35,0.7072,0.3286,-0.0545,0.3786,0.9283,live,LOF|LOF_k35|HBOS_b20|LOF_k50|LOF_k10,0.9109400346429848,0.7552019466058123,0.9109400346429848,True,False
philippine,tabular,test,ovrbench,g185,36,0.2494,COPOD,IF_n300,0.2361,0.1034,0.0164,0.1327,0.685,live,COPOD|IF_n300|ECOD|HBOS_b100|IForest,0.5513529570879302,0.6903945360047915,0.6903945360047915,False,True
rice_cammeo_and_osmancik,tabular,test,ovrbench,g211,35,0.1501,COPOD,IF_n50,0.5232,0.3291,0.0798,0.1941,0.8922,live,COPOD|IF_n50|IForest|LODA_b50|IF_n300,0.8955454846910578,0.8897977230021001,0.8955454846910578,True,False
seismic-bumps,tabular,test,ovrbench,g220,36,0.2492,KNN,KNN_k50,0.2441,0.1521,0.0208,0.092,0.7429,live,KNN|KNN_k50|KNN_k35|KNN_k10|KNN_k3,0.6098472319208106,0.6523392994964902,0.6523392994964902,False,False
sf-police-incidents,tabular,test,ovrbench,g223,35,0.2498,KNN_k100,KNN_k200,0.0854,0.0472,0.0039,0.0382,0.5749,floor,KNN_k100|KNN_k200|KNN_k50|KNN_k35|KNN_k10,0.5155013413816231,0.4974024703778225,0.5155013413816231,False,False
students_dropout_and_academic_success,tabular,test,ovrbench,g244,36,0.2496,LOF_k3,LOF_k10,0.3484,0.2199,0.109,0.1285,0.756,live,LOF_k3|LOF_k10|LODA_b20|LOF_k50|LOF_k35,0.7329547950621622,0.7536609117134532,0.7536609117134532,False,True
thyroid-ann,tabular,test,ovrbench,g266,35,0.2259,HBOS_b50,HBOS_b100,0.589,0.2249,0.0103,0.3641,0.922,live,HBOS_b50|HBOS_b100|IF_n300|HBOS_b20|IForest,0.8430976258698323,0.904683936611894,0.904683936611894,True,False
visualizing_soil,tabular,test,ovrbench,g388,36,0.2427,HBOS_b100,HBOS_b50,0.8996,0.2953,0.0134,0.6043,0.95,live,HBOS_b100|HBOS_b50|HBOS_b20|HBOS|HBOS_b5,0.6993728284653524,0.8996916888711933,0.8996916888711933,True,False
volcanoes-a4,tabular,test,ovrbench,g389,34,0.25,LODA_b50,LODA,0.6153,0.2112,-0.0509,0.4042,0.8799,live,LODA_b50|LODA|LODA_b20|HBOS|HBOS_b20,0.7658210583742499,0.8854531992829865,0.8854531992829865,True,False
volkert,tabular,test,ovrbench,g390,35,0.1913,HBOS_b5,HBOS,0.8426,0.6101,0.2953,0.2324,0.9462,live,HBOS_b5|HBOS|HBOS_b20|HBOS_b50|COPOD,0.6898981015076002,0.9390918863214378,0.9390918863214378,True,False
waveform_database_generator_version_1,tabular,test,ovrbench,g399,35,0.2494,PCA_c0.3,IF_n300,0.5196,0.4507,0.3459,0.0689,0.8136,live,PCA_c0.3|IF_n300|IForest|KNN_k200|HBOS_b50,0.7298275862068965,0.8165922920892494,0.8165922920892494,False,False
