corpus,dataset,truefam,reg_random,reg_beta1,reg_matched,reg_em,reg_mv,reg_consensus,reg_model_centrality,reg_hits
adbench,44_Wilt,local,0.6118896830192945,0.18830805890822283,0.4456969079747201,0.4456969079747201,0.4456969079747201,0.709072570285834,0.709072570285834,0.709072570285834
ovrbench,SpotifyHitPredictor,global,0.19670275272210763,0.057203771046730745,0.057203771046730745,0.057203771046730745,0.057203771046730745,0.08044873047420531,0.08044873047420531,0.08044873047420531
dami,Wilt,local,0.22240073761794876,0.0,0.23035949055871335,0.18073775415804477,0.18073775415804477,0.25442503957564416,0.25442503957564416,0.25442503957564416
oddbench,TreadmillStatus,local,0.4912878406631267,0.6528875246189886,0.6528875246189886,0.31488537873503997,0.31488537873503997,0.6252022764128854,0.6252022764128854,0.6252022764128854
ovrbench,students_dropout_and_academic_success,local,0.13687909021444583,0.09980372521809033,0.09980372521809033,0.12871602891587483,0.09980372521809033,0.18428515939505938,0.18428515939505938,0.18428515939505938
ovrbench,MalariaDetection,global,0.5825029657747258,0.8296380183362532,0.8296380183362532,0.4276087138514206,0.19109976691856356,0.4276087138514206,0.4276087138514206,0.4276087138514206
ovrbench,GesturePhaseSegmentationProcessed,local,0.5838293632852867,0.02072854257418638,0.02072854257418638,0.6914854017655763,0.6914854017655763,0.6792340547405522,0.6792340547405522,0.6792340547405522
ovrbench,HealthMetrics,local,0.06508241545289473,0.10019577533639565,0.05367703833782012,0.05367703833782012,0.06379267961599229,0.0280506587759315,0.0280506587759315,0.0280506587759315
oddbench,BugSeverity,global,0.07596176867272465,0.003264449301134467,0.003264449301134467,0.003264449301134467,0.003264449301134467,0.06220284523963094,0.06220284523963094,0.06220284523963094
tsbad_m,084_SVDB_id_1_Medical_tr_12973_1st_13073,local,0.0446803114784557,0.03075257799683752,0.03075257799683752,0.007171598298318545,0.007171598298318545,0.05203769201516271,0.05203769201516271,0.0278536750622937
oddbench,LandRarity,global,0.19690513242388855,0.0,0.0,0.0,0.0,0.2045560440448528,0.2045560440448528,0.20074350208836966
oddbench,ProgrammingAnomalies,local,0.18910004905748792,0.21783402488382136,0.26490481152169015,0.2594299078250727,0.26490481152169015,0.26490481152169015,0.26490481152169015,0.26490481152169015
oddbench,WindowsEditionAnomaly,global,0.33190803054909984,0.5063578553412765,0.5063578553412765,0.3975653241787671,0.3975653241787671,0.018007257613419925,0.018007257613419925,0.018007257613419925
ovrbench,BankruptcyForecast,global,0.09234443620909936,0.09815707351822059,0.09815707351822059,0.07886143978833651,0.07886143978833651,0.09730510726135339,0.09730510726135339,0.09730510726135339
ovrbench,seismic-bumps,local,0.07085017326853318,0.13036921452437766,0.046049752606325364,0.044951216332286256,0.044951216332286256,0.03650806574764669,0.03650806574764669,0.02026531211849908
tsbad_m,143_CATSv2_id_6_Sensor_tr_50000_1st_6023,global,0.20986087338004383,0.12301346266112595,0.12301346266112595,0.40602378312551096,0.3803230761098892,0.17972580713954953,0.17972580713954953,0.17972580713954953
tsbad_m,104_SVDB_id_21_Medical_tr_50000_1st_1066,local,0.16021843401633415,0.07870306489580023,0.07870306489580023,0.0,0.0,0.21262832934355838,0.21262832934355838,0.19731535939530898
tsbad_m,108_SVDB_id_25_Medical_tr_1238_1st_1338.,local,0.10254632182828066,0.0,0.0,0.026144550792301796,0.026144550792301796,0.1023487823826926,0.1023487823826926,0.1023487823826926
oddbench,CarMakeAnomaly,local,0.04619223930021012,0.055650448656773745,0.039685457467702016,0.055650448656773745,0.039685457467702016,0.039685457467702016,0.039685457467702016,0.04410422186240647
ovrbench,mozilla4,local,0.05570949562950569,0.033047664549130176,0.033047664549130176,0.07661485609764904,0.07661485609764904,0.07491633384265822,0.07491633384265822,0.03395886503435035
oddbench,FishingAnomalies,local,0.18310851932703787,0.23018776481401967,0.23018776481401967,0.22895083427613752,0.22895083427613752,0.19184466570282876,0.19184466570282876,0.19184466570282876
oddbench,AquaticMacroInverts,global,0.39822369237302957,0.5528517885730906,0.07061377247124256,0.0,0.07061377247124256,0.07061377247124256,0.07061377247124256,0.07061377247124256
oddbench,UserEventAnomalies,global,0.8451462922585516,0.0,0.0,0.8864770996239905,0.7889438223816942,0.814173598195401,0.814173598195401,0.814173598195401
oddbench,RealEstateProperties,local,0.0909923598957783,0.06300832445639215,0.0644179678908998,0.0644179678908998,0.06338750759566882,0.048854698005311586,0.048854698005311586,0.048854698005311586
tsbad_m,173_GECCO_id_1_Sensor_tr_16165_1st_16265,global,0.375221221328782,0.6334083933655382,0.6334083933655382,0.17490100531593045,0.17490100531593045,0.3490210021650747,0.3490210021650747,0.3490210021650747
tsbad_m,053_GHL_id_22_Sensor_tr_50000_1st_126448,local,0.20616189743426805,0.3132636314866596,0.3132636314866596,0.30745148414490614,0.30745148414490614,0.09048985659077896,0.09048985659077896,0.09048985659077896
ovrbench,HeadingDetection,local,0.25765950807999827,0.177038455998056,0.35032556009623766,0.33501377725641507,0.177038455998056,0.35032556009623766,0.35032556009623766,0.35032556009623766
dami,PageBlocks,local,0.1246679434605939,0.023661378082995455,0.10349175331426208,0.13419594120451223,0.10349175331426208,0.1705633159898055,0.16580625730637782,0.16580625730637782
adbench,27_PageBlocks,local,0.28941628802083075,0.042508006942195586,0.042508006942195586,0.294066291473962,0.45072889059763227,0.28239677210312897,0.28239677210312897,0.28239677210312897
tsbad_m,138_CATSv2_id_1_Sensor_tr_16568_1st_1666,local,0.2725377894574212,0.1352131564090972,0.1352131564090972,0.5313608242965928,0.5313608242965928,0.5378829042042426,0.5378829042042426,0.19162387773311085
oddbench,AustinCrime,local,0.10145813322169003,0.1422382943892954,0.1422382943892954,0.04461495214148366,0.04461495214148366,0.11801869228177689,0.11801869228177689,0.11801869228177689
ovrbench,thyroid-ann,global,0.2105008558448232,0.22772496646573295,0.28232235354471996,0.28232235354471996,0.030804175882785834,0.2696775083293052,0.2696775083293052,0.2696775083293052
ovrbench,GeneExpressionCoactivator,global,0.13925615980541914,0.24475969447830812,0.04981502064833332,0.007629856428039816,0.03989295562790546,0.03989295562790546,0.03989295562790546,0.03989295562790546
adbench,23_mammography,global,0.09285057480640634,0.02217790247141635,0.02217790247141635,0.09788646937857291,0.09788646937857291,0.12188451791551665,0.12188451791551665,0.12188451791551665
